segment_id,pred,target
1621317326,26790464.0,25343916
1028350709,15663168.0,8229339
2131475928,31157482.0,28503924
2102079746,30733104.0,29168924
1333272006,41738492.0,37934056
1100991799,38248212.0,38927827
1265639221,40326976.0,37872185
1379738583,11892558.0,13898803
1278829366,35515596.0,37065442
147102860,26028798.0,34488802
256617664,38071736.0,37518118
298411266,5905437.5,5523317
1546500531,46925116.0,46718855
121962462,6411405.5,6735743
1434896619,13938800.0,6100013
854875548,27602092.0,22368776
51604518,17874154.0,19777781
142016409,35013308.0,37975021
1447237480,26708830.0,31724961
368670844,13081864.0,14218494
70572268,18996262.0,18444547
432684208,21184294.0,26793157
844664347,6318327.0,4034512
814194004,20177952.0,14384776
1590373443,10337660.0,11178677
927854113,16840306.0,21477365
1688844244,34019004.0,35439062
119226806,19280208.0,16623212
280699977,-985133.3125,511244
478674114,13085694.0,17722981
1461319494,28016150.0,25063740
1001461087,5585271.5,10393161
1957593320,14403870.0,9674308
878845901,18012438.0,7695508
191377567,18734424.0,15877114
754268958,21415606.0,19349591
991016912,6915623.0,9985791
1877377853,22457906.0,22628459
882372154,43403348.0,41517412
2006608401,9459752.0,12678388
1092333463,17732608.0,21981870
1246585270,9745600.0,16417683
1753654937,16173088.0,15232409
555901035,10441296.0,5710780
516212556,-126031.609375,2488060
1862848849,9307412.0,7716098
762074361,41094244.0,38621213
85638848,13390288.0,14223668
2099764343,18152398.0,19357030
444244451,3058571.75,2421044
499404548,14984452.0,13171925
513129972,10753918.0,9381945
1987327479,19900140.0,18381807
476948252,45221832.0,45454518
18045429,1140684.125,1691224
2107751377,7464004.0,5821163
718462915,13375374.0,12552494
1892236371,17201010.0,15024473
949618731,40557072.0,40210831
89427159,21561404.0,13528092
492985141,12943392.0,11728939
117864846,37847576.0,39736058
567814647,14651328.0,13794296
681419015,43391560.0,38982104
1647654553,8664086.0,10064250
810866813,44870484.0,47878878
321281603,37392904.0,35158661
2140731938,25495982.0,24847565
1896475785,14960450.0,22761183
1610320452,23229026.0,23863150
583411418,15703814.0,18471342
479177652,8244046.0,13205387
92343295,21714948.0,17392069
516272311,7144693.5,9717873
2051419461,10332914.0,11325548
111665787,40524672.0,37729412
1033677406,29405804.0,30736075
1564588400,25200584.0,34260639
1807997703,44924332.0,45834487
1378201806,9777798.0,2765715
1755937906,10091232.0,12164009
1228887863,2218265.75,336237
662882349,12652212.0,12624902
716913886,8133694.0,2550705
1160333827,35535892.0,39680269
552391057,38656644.0,41431362
148815721,15093284.0,3861471
1899178209,29870260.0,28413535
1721845898,24947060.0,23885849
677521913,1127137.75,5073807
860715236,36483468.0,37492314
1328234349,37583296.0,38426977
1929455259,31230966.0,34228950
1632557353,31693692.0,30205000
319452057,27118176.0,25936810
1135859577,16058714.0,14800103
809173313,10223548.0,11856839
676899080,41062900.0,46857757
1660458173,1694669.25,2923357
1751360072,1752927.625,239598
1121140466,11078804.0,11058120
1360465324,40673112.0,42688491
589943737,22499314.0,22170889
1785337401,20716346.0,25463643
546261150,5248889.5,2819958
264716265,8095518.5,6366065
1740283876,28684438.0,31767056
491048514,20408864.0,20296315
1769830256,6169245.5,3391519
278871356,19458772.0,20863063
219469142,8670016.0,15666051
1891418251,21451354.0,18817303
140031872,31855154.0,35885461
2113049479,34317224.0,32247989
1438676404,16109644.0,16063958
927153725,3715501.75,4571542
770662295,20965212.0,21641136
1708398459,37178184.0,45161314
652598093,1690597.125,2401397
731902458,23847370.0,26509441
814391272,7262523.0,4332675
1503780649,44110780.0,45865779
112348433,21913590.0,14387528
1577280457,3438095.75,1162779
1437169630,31721982.0,31395864
1315506288,341016.53125,264407
1874406272,12543312.0,6619402
1439683436,31319486.0,28939203
1071748769,10769428.0,11369004
912398552,15502618.0,6333275
2134232057,29791590.0,30922332
43112697,47499188.0,46651849
1629643803,28485366.0,29503928
778061276,3479921.25,2928100
399014201,27772700.0,30353762
2034080287,28091638.0,30438549
1061556765,41852260.0,46584326
1499144685,36461464.0,35893801
57764839,17777138.0,15392131
1039242162,43136052.0,45106551
2041546283,19108178.0,16697030
1310954041,26142578.0,27310910
2069530527,47629192.0,47616134
1621292754,48831124.0,46580693
705698742,16239418.0,15965435
680130950,30888898.0,26820565
207886353,18783210.0,20452887
286686392,38623560.0,35471316
2138253674,8072599.5,6198107
903393249,9751884.0,11084901
1437432319,34926216.0,35456519
916444386,39209804.0,41184511
720228169,20483570.0,14875474
932373769,8210704.0,10173877
607490432,34642672.0,38488114
1817126225,28989096.0,19861189
1928560987,7890831.0,14309184
1138688286,8613760.0,8580210
894661113,9355706.0,8739001
151240150,36553880.0,32498371
1444957178,28065538.0,30231086
397595362,19264946.0,19812440
1714364025,24132622.0,14662871
1191644191,2926051.5,5525566
1915110800,43667540.0,44130948
525412783,14003418.0,11267639
1024522044,21954064.0,21496194
44341278,24822298.0,20754780
618818301,28221330.0,28026848
1929612636,42384520.0,43789431
1314192981,7661542.0,12226256
481920571,30363490.0,30324178
416377386,38782500.0,39047494
1361656569,37308548.0,40908445
1060048694,48016784.0,45662421
1393728805,37399804.0,41029727
1326807935,39977684.0,42231910
2058263668,7586028.5,6136759
845774066,18913830.0,14028557
1336134836,33957876.0,37476518
81564935,30949766.0,29252414
1613919491,5978253.5,6994788
1493638592,15442342.0,14234492
1073745213,43295328.0,40049085
1999031320,22810440.0,23805242
1706039642,33104280.0,36179027
232805623,40246212.0,42923387
862560124,28609082.0,31849857
737027380,34644916.0,37227942
770118099,38957832.0,40625627
555289764,11505722.0,37367606
1353979920,9418656.0,8801258
990790400,22223162.0,14753961
1782750702,28823824.0,29337249
2031787098,26786722.0,15612556
642177912,4481010.5,4010847
1609083406,48825564.0,48066217
675845523,15159498.0,14494998
535680745,21282466.0,22333910
967094967,499166.25,815883
770614342,22860602.0,24730805
404368978,43347132.0,44672303
1032429253,37041560.0,38783389
317350729,39192460.0,40024068
1800836003,22422096.0,22437296
203831916,31749198.0,33363523
1893376593,38027980.0,38902184
64297561,4455960.0,5100282
1149561649,35460608.0,34568453
998206879,31033682.0,30454621
389284421,40041356.0,43130718
933997906,8106442.5,4658368
1194802638,45449672.0,46956438
168061873,10120920.0,7570305
1836987260,33387824.0,31275501
1486142922,11433800.0,7168170
1657095390,19375534.0,15524959
115235190,35470184.0,34240437
1618611548,27797642.0,27463006
1344317045,37624648.0,42035680
1751861795,17585862.0,18390136
345181085,21178676.0,20007625
781091788,6219555.5,6264559
905777338,13918900.0,18148192
1158353351,13445078.0,13100381
1197116188,8339798.0,3688912
1387912675,27039076.0,24937333
303097019,23624924.0,35450789
1630279379,1784448.0,562281
392708749,24920050.0,20930877
985614401,23920788.0,25497036
924964672,10827024.0,16488673
379210074,42094368.0,38879944
1410693848,21278682.0,20109998
800161660,20353194.0,22811452
1923881461,17541952.0,21677244
1502052925,28382946.0,32993239
842493767,2135396.75,1868956
1340035112,19555862.0,15592075
1777078655,17940908.0,11559500
1387473393,4153717.25,2718025
605498975,5163108.5,5412080
1126911948,13986346.0,12419878
1524599064,19958530.0,15332460
1028325789,44188812.0,47473541
697387932,27719480.0,32192979
552100552,40060620.0,39798240
233438004,30535276.0,29859816
89642504,7468954.5,7124701
1278306150,28188636.0,31138345
140851065,16736594.0,18540729
673964391,42052648.0,42415289
1975170856,12487390.0,9652216
2010947351,35698800.0,33741660
738756568,21212902.0,22157893
621097518,36316364.0,38255031
1432222552,20556316.0,19525390
434636426,6447619.5,13588024
195410763,34807356.0,38939102
2071717542,7008997.5,551792
724659721,28721226.0,22763676
677960831,28462702.0,28286783
1537869655,7357165.0,12653097
527014367,40438332.0,40436272
1133130522,9814522.0,10814995
393075721,15328700.0,11031184
1907477896,32805102.0,33122464
1141989284,40737316.0,42948732
1010561361,34331568.0,35512645
1135450244,35268264.0,28410743
44324029,8388215.0,8349696
1400929225,8730782.0,26164471
122310777,44672880.0,48224425
389079613,14626192.0,10432143
1836010798,16169506.0,2497619
1688414695,3178763.25,5730449
629568545,4329412.5,4046753
1574915383,4643672.5,1488100
581397504,35955800.0,30309841
1337708357,30910616.0,31616330
1354938804,6873221.5,6398749
1022420757,15252838.0,12329909
827203118,7537807.5,10434711
480461629,35050544.0,36693410
151767499,31813132.0,26485390
72651203,35559368.0,36313769
1221021840,750753.125,285292
1304034123,30896266.0,30542702
1744933255,701160.875,864418
1866274078,24828982.0,23105930
2082076341,7040612.0,8790752
491413869,35561864.0,35514231
1904699622,41044972.0,42984216
1066152649,13807944.0,19477998
82988051,37992172.0,41986436
316895145,10798990.0,12760546
886779816,6588378.0,6116546
602020124,35519528.0,36472478
277248385,17755952.0,21629631
1580439748,41279632.0,45212912
1980582945,43881924.0,44757830
971938966,32119422.0,32871608
1696196745,43002876.0,46315169
1484819245,27146070.0,26680696
118375419,36554676.0,34177196
1738729842,8827138.0,8936162
1040017632,22463020.0,40389284
1098922326,35304212.0,33585826
1158351226,10858266.0,9308283
1368009563,38214524.0,38220143
613886312,14780272.0,16675024
1131527270,52130364.0,48522449
772820574,7856557.5,9149477
653299017,23303008.0,21747126
1042743186,35593720.0,41542280
908455284,28214916.0,34106525
1918360487,41863456.0,41321577
1347428608,19137988.0,21951350
1129429071,40595828.0,43773057
1934229547,43451744.0,44319162
1522314619,45040688.0,44378225
1133663547,34227816.0,42683122
2066854946,16191240.0,15132892
1136682157,34902964.0,40566350
935166347,17638882.0,2994226
144524710,29644418.0,32420785
1079138094,26638268.0,29187319
1399150490,35109616.0,35128031
1380998187,11544686.0,5902021
1294895949,5807064.0,13633377
677328589,9674310.0,6186793
515581783,6163750.5,8048225
295121444,29173180.0,30350346
1484098101,8301651.0,13959549
417535915,18984130.0,17512785
619379482,33139350.0,32798980
1332574136,22124676.0,20035967
2129899467,5220360.0,6866586
1709437305,43176600.0,41184778
1722218659,39231048.0,40258659
1946270616,44846712.0,44239639
1120931614,29164162.0,31342250
532286234,29993350.0,30440536
1132419329,40711036.0,40226762
632638065,5873651.5,10253841
213439290,11389934.0,13929131
1136356907,38796316.0,34976887
1943060459,7043037.0,5663925
1071353921,31577872.0,35568642
201613561,38833804.0,39473420
479326775,11915864.0,4207118
1204691003,36522768.0,37298304
1206090150,8132405.5,7657213
1702619561,42813332.0,39939077
310035446,40818796.0,41500158
2051910093,26855462.0,26074034
970295022,36633176.0,40523122
1055093477,41812996.0,42668581
865140960,17769654.0,12378202
1759043869,25442648.0,27199784
170876718,2171662.0,3200603
1102017109,35115676.0,35324935
1574845881,42485448.0,48356210
1987666182,38251528.0,37238494
819035017,27841838.0,26568620
1816660037,33895740.0,33754525
1458614920,7552904.0,6348984
320094880,3129605.75,2957815
433865661,24752050.0,20206788
598772021,17127130.0,22306072
896663620,21086652.0,24024877
1089375229,41263848.0,39499982
1899404884,28782406.0,31631674
389254541,23982994.0,27909350
1176796937,21731908.0,21393536
1918520817,39319092.0,43380671
1825588312,33965844.0,38688700
1079412715,14320508.0,16525947
811808879,11013256.0,6013001
1953501873,8415470.0,7595702
1371032972,19004226.0,17102353
610270417,27039870.0,28711938
1701666360,38992736.0,37476322
1826701813,18893552.0,19374538
921899048,28071144.0,30638718
2086978827,32699634.0,31313494
2079951456,15460874.0,17056676
919490181,15542596.0,14567066
865442778,17805060.0,15696694
592144195,22112686.0,23771681
1707941878,1129817.25,513040
1934168687,32825658.0,21094623
395308430,37441552.0,43536839
260105364,37858156.0,36017206
1051817564,37301024.0,35389962
1707721881,43758876.0,44682561
228030886,24439646.0,21649697
1897364457,20280550.0,22235500
1432725171,4781014.0,4606707
1002609771,45662892.0,44906449
1888143699,21721732.0,18148160
449023004,28355182.0,36665792
379631415,20382762.0,22058277
1283709970,38057316.0,40214519
690511200,13321200.0,16239735
346983698,32521050.0,31937526
498494070,10660416.0,11478251
2100035633,37067496.0,45228789
1188475928,16449698.0,13824466
1946515759,35994480.0,35714295
189860397,30464866.0,28531651
128323508,27241340.0,25144055
206389858,28768206.0,19097019
1352085264,20667550.0,3041637
2081448139,34416632.0,30798200
1298037063,17366926.0,15445880
809062731,6793932.5,9039531
952179958,2807601.5,3476949
1422136694,3517926.75,3465144
2134733467,34556164.0,33030495
1634106584,37732608.0,36717512
1795176550,24910124.0,20677112
458968879,36628868.0,27758624
1287615701,20815196.0,22371476
1402674973,31939266.0,33173375
634083504,20740430.0,45567256
1914321864,35620256.0,37032334
1904359892,15621754.0,16780460
1021479157,20793720.0,23319872
289401335,9890930.0,10057057
1880839579,26403296.0,25743001
517946260,4517805.0,3975965
884595880,2031523.5,3606427
1370207576,7193603.5,7554234
873340274,15572730.0,15695097
694853998,31224784.0,31206935
2068207140,31228284.0,26469720
192955606,28760696.0,31072429
1162441568,6860161.5,9504818
591342465,37550228.0,43069893
1307215143,42185220.0,40763190
914704761,6046618.0,4282611
536501947,40606816.0,43098610
1899738295,27031978.0,31368571
1324761660,5608251.5,6732691
1592618501,44254004.0,34021266
211419569,37195736.0,35662591
798681796,40633628.0,42496889
1038903770,14574046.0,12844995
2124458115,31826540.0,36668090
1051215459,41946712.0,39027962
713667596,27332344.0,27769677
1307328343,44431404.0,45421344
1738967219,24720584.0,22805350
349291703,14690268.0,14964357
1745355323,22329652.0,24181921
2065822600,25848184.0,27033520
2058785060,18240520.0,18705104
1519481245,29167890.0,16347266
325942881,35522140.0,35783999
1073019591,34973608.0,32035743
176524368,34935300.0,37094886
431034914,7101419.5,9536195
1478302828,41445096.0,44424042
1512687161,15523390.0,14285865
697929895,5846867.5,5383738
1981928952,29852524.0,28993038
829175298,27458728.0,26603831
1124990118,18285312.0,21310001
1859080601,1237420.875,2525893
1397337085,11279110.0,5270014
1596656076,16127634.0,18532567
1448402324,25350026.0,21542756
796943128,7314210.0,8213206
2081858668,34986644.0,34049161
28922321,35729836.0,32253208
2109045312,5193387.0,4337116
301803983,14561474.0,13656473
1469260621,4725654.0,1580085
1775977748,42224844.0,40463545
1883687008,26187094.0,29480676
747070761,2311138.75,1357697
1970380552,12319248.0,2413795
1799211709,37364104.0,40018074
629966482,7518605.0,10670472
2013387937,8155344.5,8159420
476804737,20196186.0,22881256
129320976,4917423.0,5940596
553439372,16411810.0,12494503
594908465,46807284.0,47775708
1972350442,25653758.0,32304331
814375798,28302276.0,27128726
621005356,21970712.0,26273131
267434407,25663078.0,24109771
900874409,19362296.0,25094501
1065259888,21064370.0,27899734
1779752448,10991700.0,1276396
1305694172,1285344.5,3567310
532904300,31608796.0,34189936
1940807669,7684770.5,5882683
1955432817,31264636.0,28076355
1275918064,26241272.0,32747157
1924752407,7923046.5,661683
1071049789,6031647.0,3488666
1779441152,16112384.0,17038346
729979472,16436450.0,11870576
1330823364,26579154.0,28588026
1830012984,41462316.0,40864977
1098698634,23218798.0,24508381
133763341,45562916.0,39982437
591305551,29489188.0,31269263
1825059086,41662908.0,39456823
427149670,1598984.0,957225
