segment_id,pred,target
1818420386,30040788.0,33353623
271413633,31999012.0,29462986
1557776093,9560195.0,8076591
1844835543,32608168.0,39203881
1666037045,963052.875,1028570
343945736,7488162.5,8436689
2039942615,7972061.0,7746872
89160029,15987041.0,12006994
626322376,4133354.0,5127604
641168964,27042188.0,28464661
231298651,30554718.0,27369423
964004526,38729004.0,41206950
909369717,27041674.0,30779054
587453041,42628628.0,39932891
930971928,8710550.0,9009433
2078096366,6645889.5,8991164
1120445474,11754187.0,10175117
963569136,30492912.0,27930865
498590214,30489618.0,32154606
1305823886,26539536.0,25383127
389189559,4209808.0,1520211
477007410,39423964.0,43486713
1664535047,20204220.0,22578907
475130215,19823192.0,19971933
289916724,44220944.0,43594390
442489148,37452804.0,43353242
1980120300,17114280.0,17577204
160311230,16557607.0,15546942
912534056,478902.125,321111
1839787224,30715724.0,29619667
1566373795,38707720.0,44640112
976707361,38841788.0,40389139
1064935255,50864904.0,47950543
962787425,8774287.0,12868706
875430665,37319372.0,43272528
2051380720,40998928.0,39378933
1944553326,44020564.0,45521511
1018435910,19452104.0,17275464
1986279721,20174922.0,23891482
924684934,21271538.0,14756266
1546647257,4039785.75,5604810
778164804,15766857.0,20114388
2006823210,44451936.0,41462971
1943373950,22886442.0,22027103
2063246350,13995206.0,16251229
1124119171,10169062.0,7329811
173573447,39042440.0,43423328
1350466548,20512092.0,18535922
1476309575,20778956.0,32019118
269248670,41703140.0,45518126
834484140,14501943.0,14417739
861227030,22778592.0,26970533
1319864887,19750766.0,21340440
442434310,38957832.0,42877920
703995178,21148964.0,23181765
688474018,7568130.5,8211399
2030813906,27726636.0,28038265
831609277,305122.34375,448429
312941568,23263188.0,24872676
1089685571,22997266.0,22167992
1509748401,38575792.0,39335751
1207105314,5556254.0,4857362
198632987,35283788.0,32120697
241063640,27575480.0,20462842
756112127,31284826.0,28834416
678175964,30154690.0,28381090
152072473,31046754.0,23637315
2055600383,3234753.25,3334460
544050502,36185576.0,42614457
1403005697,35629188.0,35260256
574634448,9098803.0,9527005
1634919976,7075216.0,18975742
1852779090,39318636.0,36595113
2118180017,18776096.0,20785225
161907109,5620627.0,4726351
339846368,8136617.0,7424122
821180602,4979744.0,4792549
655846883,5268938.0,2983171
1977710546,14854799.0,14113883
2120273955,10231691.0,10618163
263366519,37200388.0,37838117
928414279,31021032.0,26319791
1862197689,29789742.0,28607064
1114275678,37927688.0,35913386
1398442640,29390022.0,26375282
1991439490,23745820.0,23196613
1246332909,41370220.0,46046804
361671709,3084921.75,3934602
953346027,21954954.0,25246982
730414813,40149444.0,41130218
600983434,8114526.0,3771859
2042137471,17980512.0,6411018
1938743280,35408520.0,37605159
206572719,43622860.0,45189955
1051299690,33633132.0,37875002
626164144,30959704.0,30801679
1092709083,24327864.0,23580134
865285202,44374612.0,41546817
273595483,29068374.0,29372442
832751522,31978112.0,32383382
302498114,27312218.0,29239733
868718273,41378456.0,40727402
1334508596,40888660.0,35144376
229047052,6196630.0,9809076
1604854130,44643596.0,42841445
1756847193,32626800.0,33297409
1443500291,39911192.0,38377880
866758423,11234775.0,15462272
1821527103,34158752.0,32780737
1423567749,16676405.0,13688549
414737101,7087343.0,9162090
11392010,37655676.0,39483628
827803506,675171.9375,87064
45843121,23525980.0,27994207
39008491,19699840.0,20093981
1876246151,29520826.0,29104897
2034726326,28609972.0,30200415
1776689049,41297108.0,44054917
763714603,35230296.0,35745145
2069011219,35751680.0,38453155
63085880,46132908.0,47760262
2044088860,33703304.0,35479215
1696428789,15671821.0,13987327
1230685914,10279541.0,16538607
1565591534,41803056.0,39321096
545603396,11535897.0,13594831
2042268384,12830379.0,9116575
769093074,28977600.0,41161232
1800749408,23758424.0,23510180
621938105,37621476.0,40611376
1638487506,21429612.0,21496664
1441988574,26976550.0,23733443
872179122,37040836.0,42482934
1004557332,29950452.0,35397029
1108848326,4082024.75,2749571
1630569825,32123378.0,37113494
1358091136,27672094.0,26610575
255656520,17430906.0,17881216
1437553540,23702664.0,28760497
676663859,39720884.0,38166171
1092950441,35792212.0,32798542
765529516,730403.0625,58525
609192146,18265532.0,16379287
221683713,13449397.0,13979987
176086997,24482288.0,27696083
1098000689,19302592.0,18766799
836288436,34472524.0,30474264
1199580311,47146340.0,46245974
1521233834,35581280.0,33442299
281177678,3401231.5,3508365
1014562599,38064600.0,41018705
1553019029,30639208.0,27998195
804951561,32683892.0,37566155
1469540533,32904038.0,42623394
2073873772,19519008.0,23771035
777577982,32770160.0,35279943
220743032,8857425.0,3864961
1407094442,41657684.0,40550390
1541798814,5781120.0,6191726
1117793086,31840894.0,30595040
95810878,4850701.0,5908509
1208305522,38359204.0,33984045
67637654,30389428.0,27200357
1000554676,7142480.0,6347792
552039724,520239.625,607680
1590661832,36774604.0,38921139
807399710,1496996.375,1910959
127998922,6246311.0,5295003
76652896,29943244.0,29543094
1832960673,30195668.0,21194908
2123127162,35945244.0,35490054
595336840,26406908.0,24824914
1392504290,35386764.0,38239386
1141586751,14805193.0,16246680
553195805,45642228.0,44910569
1319975881,25002110.0,24706665
1261672283,44166052.0,41450687
1612658867,23760674.0,24348001
1600768087,12604219.0,14209513
247145135,26130874.0,28584279
388927603,45518196.0,43713022
1691053444,18366300.0,18574433
1020283272,19471124.0,16657318
1835203048,14742866.0,10766496
1904220604,16311482.0,17038685
1002825126,36915148.0,36755640
1699037504,37076900.0,38564009
300943209,4877227.0,9207233
1063425676,9432109.0,12886267
588264306,347224.46875,171324
1623980475,23591484.0,24185298
292905699,16841864.0,18902288
928349115,19337892.0,23609353
1560072843,13831971.0,11302782
1731671258,11183337.0,7598984
1982908792,42688964.0,38536616
1623655934,21336008.0,14026863
1329020649,12718243.0,13688423
71739210,29626276.0,31545523
1238859327,6162998.0,6790171
753004280,16623073.0,15846558
1548788345,702700.5625,1018667
242542221,33991140.0,35660180
2067336369,5512941.0,6646158
2057226721,37336368.0,35881998
1833706259,12055163.0,10012770
176209287,12163099.0,11393279
90572254,46524820.0,40787810
1193816078,15242281.0,14329427
600168324,11853909.0,12942933
2111587424,6168318.0,7370080
805494552,23490080.0,24429556
2111802125,27568950.0,26668615
1141152432,28197616.0,27352648
1778564935,39334640.0,40730529
1009749143,12348901.0,4091055
271408873,2611358.75,3550479
1923526983,21842380.0,21398625
175810421,37318148.0,41329839
428917687,38560460.0,38579633
1660325198,945698.8125,1090599
2016647233,13319645.0,13652830
1117905846,1912937.375,2321914
668395393,44082812.0,41357148
807819960,15057238.0,12853572
966651364,20685624.0,21213460
1253007685,24411268.0,24894907
950950325,29373164.0,29633424
1892346723,50183236.0,46377153
817639495,14738042.0,17755762
697134733,37243692.0,42373756
1018756523,36069356.0,29754498
1310911931,2800194.75,3108189
988251615,14098220.0,11784736
1158945000,4002712.0,4769718
1287402853,1789642.875,3817445
1466604072,18203656.0,17735202
756127189,12652379.0,13490690
1092728543,33744108.0,31178789
1309817072,4205441.5,6488895
904405461,15479015.0,15287185
1344426246,7653431.5,8561708
287364787,36493948.0,34310281
881617953,20283710.0,22202669
1062764986,42341932.0,39691110
1979431054,8546813.0,8859249
432695730,36426388.0,38666707
1828751957,26430414.0,28866918
759435064,5478416.0,4362156
1724893776,28179368.0,26917146
1864294958,20826084.0,17736290
306864913,41856116.0,38485057
1887047868,43349408.0,48003713
214183849,6277063.5,8015222
2061696277,20309874.0,19514034
919272254,13029992.0,13659890
646778392,16910270.0,19522214
1524808856,38794100.0,40131851
1901531819,43321028.0,43330732
1174567207,10273785.0,10106188
487623440,3771518.25,3304574
1132218304,25505744.0,29603843
436769483,28518332.0,29472342
88163303,16517052.0,16099049
942814455,13913155.0,10577748
1164949475,35328620.0,43475707
1319378846,16333621.0,16428564
612447943,22938768.0,25260944
313964120,42247236.0,40490032
616719593,16013731.0,15770555
1493034353,4450977.5,2423197
2047751510,37092032.0,41732667
656267377,29023430.0,31085444
727492101,33038808.0,33642326
1048300101,14286537.0,16549824
1052745011,18301936.0,19839592
1795889126,49160500.0,46028649
1266859938,17380840.0,17357054
1644815944,24506936.0,24646218
476753180,7799541.0,8231674
413268740,45170568.0,41986783
243573371,37253084.0,41237478
1545024767,13084992.0,14023567
1082824214,8013468.0,8451818
780993101,17673424.0,16960105
2049689655,27239692.0,21084523
1554283260,3195003.0,3249711
818349007,31553430.0,21140122
1502408473,3112011.25,3620769
363125294,24851796.0,26787365
316603753,42504264.0,41721650
2044857103,33276950.0,35250581
932084533,9703724.0,9159412
305621118,26727014.0,22906977
1765356109,16532440.0,16352671
168903539,36997856.0,43716747
159254576,6893177.5,8955616
1640303200,9425878.0,6949902
986204419,11135985.0,9119922
425415049,32249804.0,36528286
1533843141,46708308.0,46523483
1734582169,27184550.0,30074178
944538945,38935676.0,38063784
733988337,44001728.0,46516617
546825827,21773560.0,27845449
304283775,15521945.0,17770458
328865892,8837285.0,9112996
1502208709,41903844.0,44052487
730474221,2285879.75,2352232
2067305346,3585943.0,736227
350119945,33624444.0,34660406
1871098842,27189668.0,25939125
472434486,4691542.5,4358205
973420892,2153038.75,98516
2140015263,35989132.0,35424675
1879757367,14357278.0,17397520
1762541807,35881444.0,39162237
80491904,30496232.0,29800324
2061764779,5999944.0,5234774
74950304,6291545.5,6425751
1919183481,3821239.5,3002710
59231274,1869915.5,2327991
641136684,26266232.0,26594077
1895867403,23744704.0,24682269
1562841966,12804079.0,12732662
1052075589,38165620.0,30757334
233565853,21520578.0,17792996
512339405,23964056.0,24993068
216001876,7489462.0,7066249
559964053,35597996.0,37486766
32512316,39071396.0,37174984
1577225037,10881775.0,11699624
1925723673,9629894.0,10746815
974102108,309373.84375,292145
629137203,17698812.0,17707651
1556454835,7147759.5,8649346
2133326148,10182015.0,11575416
1621317326,26970432.0,25343916
1028350709,10728201.0,8229339
2131475928,27525784.0,28503924
2102079746,31758774.0,29168924
1333272006,40853164.0,37934056
1100991799,37579732.0,38927827
1265639221,37186112.0,37872185
1379738583,16949192.0,13898803
1278829366,31809256.0,37065442
147102860,37926092.0,34488802
256617664,39641428.0,37518118
298411266,5604859.0,5523317
1546500531,42761076.0,46718855
121962462,7266237.5,6735743
1434896619,4089895.0,6100013
854875548,25418588.0,22368776
51604518,20581308.0,19777781
142016409,40229556.0,37975021
1447237480,31048768.0,31724961
368670844,13194579.0,14218494
70572268,18277382.0,18444547
432684208,24705414.0,26793157
844664347,4498516.5,4034512
814194004,14049507.0,14384776
1590373443,11243985.0,11178677
927854113,22921912.0,21477365
1688844244,36913352.0,35439062
119226806,21486106.0,16623212
280699977,1677041.125,511244
478674114,17111272.0,17722981
1461319494,27690570.0,25063740
1001461087,12648443.0,10393161
1957593320,12697395.0,9674308
878845901,9076886.0,7695508
191377567,16306289.0,15877114
754268958,20686872.0,19349591
991016912,8059950.0,9985791
1877377853,22000346.0,22628459
882372154,41347680.0,41517412
2006608401,13021695.0,12678388
1092333463,26461290.0,21981870
1246585270,15135075.0,16417683
1753654937,15278263.0,15232409
555901035,2794319.75,5710780
516212556,2554399.0,2488060
1862848849,8252902.5,7716098
762074361,39972068.0,38621213
85638848,13671777.0,14223668
2099764343,17710220.0,19357030
444244451,2552554.75,2421044
499404548,16133359.0,13171925
513129972,11892287.0,9381945
1987327479,17049802.0,18381807
476948252,47755876.0,45454518
18045429,1307365.75,1691224
2107751377,4635545.0,5821163
718462915,14753677.0,12552494
1892236371,11205997.0,15024473
949618731,38065356.0,40210831
89427159,15064419.0,13528092
492985141,12130248.0,11728939
117864846,40993428.0,39736058
567814647,11504701.0,13794296
681419015,39826116.0,38982104
1647654553,3173110.25,10064250
810866813,39377044.0,47878878
321281603,33602820.0,35158661
2140731938,24228716.0,24847565
1896475785,22385900.0,22761183
1610320452,23564504.0,23863150
583411418,19995856.0,18471342
479177652,11936537.0,13205387
92343295,18119782.0,17392069
516272311,9229197.0,9717873
2051419461,11864181.0,11325548
111665787,36146844.0,37729412
1033677406,29255982.0,30736075
1564588400,29628828.0,34260639
1807997703,45899980.0,45834487
1378201806,4396278.0,2765715
1755937906,11446223.0,12164009
1228887863,134093.0,336237
662882349,14789789.0,12624902
716913886,2609049.75,2550705
1160333827,37722504.0,39680269
552391057,41926016.0,41431362
148815721,4207457.0,3861471
1899178209,26607868.0,28413535
1721845898,31356288.0,23885849
677521913,7216724.0,5073807
860715236,29293808.0,37492314
1328234349,41921684.0,38426977
1929455259,32271934.0,34228950
1632557353,27987826.0,30205000
319452057,25993060.0,25936810
1135859577,11273473.0,14800103
809173313,11376011.0,11856839
676899080,45457840.0,46857757
1660458173,2675806.75,2923357
1751360072,1466376.0,239598
1121140466,10156293.0,11058120
1360465324,40075344.0,42688491
589943737,20943322.0,22170889
1785337401,19875384.0,25463643
546261150,1855270.625,2819958
264716265,9633221.0,6366065
1740283876,30542052.0,31767056
491048514,21072880.0,20296315
1769830256,3837286.25,3391519
278871356,16817294.0,20863063
219469142,14621073.0,15666051
1891418251,20074464.0,18817303
140031872,34220444.0,35885461
2113049479,30348164.0,32247989
1438676404,15033875.0,16063958
927153725,5270067.5,4571542
770662295,21788418.0,21641136
1708398459,35281756.0,45161314
652598093,3006001.0,2401397
731902458,25485908.0,26509441
814391272,5782016.0,4332675
1503780649,41615328.0,45865779
112348433,15845354.0,14387528
1577280457,1130878.625,1162779
1437169630,32206078.0,31395864
1315506288,387966.96875,264407
1874406272,10054880.0,6619402
1439683436,30726286.0,28939203
1071748769,14785267.0,11369004
912398552,4531096.0,6333275
2134232057,29305692.0,30922332
43112697,40939016.0,46651849
1629643803,29520424.0,29503928
778061276,3913032.75,2928100
399014201,30347820.0,30353762
2034080287,30115726.0,30438549
1061556765,41904596.0,46584326
1499144685,32178008.0,35893801
57764839,16644659.0,15392131
1039242162,48706948.0,45106551
2041546283,19380288.0,16697030
1310954041,24496312.0,27310910
2069530527,44249224.0,47616134
1621292754,45126516.0,46580693
705698742,15665826.0,15965435
680130950,25509236.0,26820565
207886353,19349782.0,20452887
286686392,34621748.0,35471316
2138253674,9253806.0,6198107
903393249,11256577.0,11084901
1437432319,40963476.0,35456519
916444386,36981196.0,41184511
720228169,19164480.0,14875474
932373769,8710283.0,10173877
607490432,40988244.0,38488114
1817126225,23881384.0,19861189
1928560987,14957693.0,14309184
1138688286,7599638.5,8580210
894661113,16034816.0,8739001
151240150,28751338.0,32498371
1444957178,31899688.0,30231086
397595362,20388282.0,19812440
1714364025,16508528.0,14662871
1191644191,4871770.5,5525566
1915110800,43605068.0,44130948
525412783,10610757.0,11267639
1024522044,23231826.0,21496194
44341278,19521878.0,20754780
618818301,28141768.0,28026848
1929612636,42203124.0,43789431
1314192981,13079835.0,12226256
481920571,29218686.0,30324178
416377386,39835180.0,39047494
1361656569,40650988.0,40908445
1060048694,37915444.0,45662421
1393728805,40246928.0,41029727
1326807935,40870372.0,42231910
2058263668,3918446.75,6136759
845774066,17617906.0,14028557
1336134836,39343020.0,37476518
81564935,30059264.0,29252414
1613919491,6539908.0,6994788
1493638592,12917133.0,14234492
1073745213,39980172.0,40049085
1999031320,23652524.0,23805242
1706039642,35721312.0,36179027
232805623,45146940.0,42923387
862560124,28229010.0,31849857
737027380,35056564.0,37227942
770118099,40630036.0,40625627
555289764,21405952.0,37367606
1353979920,9025009.0,8801258
990790400,14721395.0,14753961
1782750702,27295460.0,29337249
2031787098,14377484.0,15612556
642177912,3330933.75,4010847
1609083406,46352420.0,48066217
675845523,13998751.0,14494998
535680745,22787716.0,22333910
967094967,1527311.0,815883
770614342,23897720.0,24730805
404368978,32519656.0,44672303
1032429253,33286644.0,38783389
317350729,38812648.0,40024068
1800836003,28768534.0,22437296
203831916,33181844.0,33363523
1893376593,31817156.0,38902184
64297561,2896518.25,5100282
1149561649,33358548.0,34568453
998206879,31813932.0,30454621
389284421,38861332.0,43130718
933997906,5151633.0,4658368
1194802638,46845656.0,46956438
168061873,8894641.0,7570305
1836987260,29989592.0,31275501
1486142922,6769681.0,7168170
1657095390,16561219.0,15524959
115235190,34205784.0,34240437
1618611548,25964280.0,27463006
1344317045,42822484.0,42035680
1751861795,17837312.0,18390136
345181085,19564086.0,20007625
781091788,3919078.75,6264559
905777338,15194709.0,18148192
1158353351,10772227.0,13100381
1197116188,2962790.5,3688912
1387912675,19536404.0,24937333
303097019,25321504.0,35450789
1630279379,384784.34375,562281
392708749,18190292.0,20930877
985614401,24578458.0,25497036
924964672,13574951.0,16488673
379210074,33385312.0,38879944
1410693848,21119580.0,20109998
800161660,22871968.0,22811452
1923881461,20865768.0,21677244
1502052925,36553804.0,32993239
842493767,1166152.875,1868956
1340035112,19287428.0,15592075
1777078655,23550846.0,11559500
1387473393,4469669.5,2718025
605498975,2808795.25,5412080
1126911948,15848413.0,12419878
1524599064,18704520.0,15332460
1028325789,39293188.0,47473541
697387932,33263058.0,32192979
552100552,36990644.0,39798240
233438004,25551500.0,29859816
89642504,7961067.0,7124701
1278306150,34757852.0,31138345
140851065,16341596.0,18540729
673964391,39706408.0,42415289
1975170856,8540247.0,9652216
2010947351,37796124.0,33741660
738756568,22065824.0,22157893
621097518,39664220.0,38255031
1432222552,19701148.0,19525390
434636426,14369552.0,13588024
195410763,34078012.0,38939102
2071717542,1596499.25,551792
724659721,26802212.0,22763676
677960831,23213010.0,28286783
1537869655,12277175.0,12653097
527014367,40931500.0,40436272
1133130522,5646920.5,10814995
393075721,14302035.0,11031184
1907477896,30003762.0,33122464
1141989284,50006788.0,42948732
1010561361,38326044.0,35512645
1135450244,28131116.0,28410743
44324029,7691414.0,8349696
1400929225,15221061.0,26164471
122310777,48077360.0,48224425
389079613,10349976.0,10432143
1836010798,6052263.0,2497619
1688414695,6605989.0,5730449
629568545,4453985.0,4046753
1574915383,1630377.625,1488100
581397504,31834728.0,30309841
1337708357,28246092.0,31616330
1354938804,6913395.0,6398749
1022420757,14362901.0,12329909
827203118,12895985.0,10434711
480461629,34367348.0,36693410
151767499,27832894.0,26485390
72651203,35083488.0,36313769
1221021840,534904.9375,285292
1304034123,26505080.0,30542702
1744933255,1092027.375,864418
1866274078,22945580.0,23105930
2082076341,8313321.5,8790752
491413869,35287280.0,35514231
1904699622,41528948.0,42984216
1066152649,19545308.0,19477998
82988051,43121492.0,41986436
316895145,10086068.0,12760546
886779816,3863482.25,6116546
602020124,38289768.0,36472478
277248385,19301626.0,21629631
1580439748,38688548.0,45212912
1980582945,43714652.0,44757830
971938966,35593092.0,32871608
1696196745,49007116.0,46315169
1484819245,30525822.0,26680696
118375419,36323300.0,34177196
1738729842,8452916.0,8936162
1040017632,29503026.0,40389284
1098922326,32990064.0,33585826
1158351226,8997715.0,9308283
1368009563,35218756.0,38220143
613886312,18246402.0,16675024
1131527270,53210408.0,48522449
772820574,8681313.0,9149477
653299017,20920056.0,21747126
1042743186,44834040.0,41542280
908455284,31398856.0,34106525
1918360487,43118612.0,41321577
1347428608,19679478.0,21951350
1129429071,38424004.0,43773057
1934229547,43332028.0,44319162
1522314619,43473884.0,44378225
1133663547,43571072.0,42683122
2066854946,15735485.0,15132892
1136682157,38813756.0,40566350
935166347,2565829.0,2994226
144524710,33098182.0,32420785
1079138094,29331142.0,29187319
1399150490,33325578.0,35128031
1380998187,5578283.0,5902021
1294895949,16202419.0,13633377
677328589,6118533.0,6186793
515581783,7831296.0,8048225
295121444,33659548.0,30350346
1484098101,11841709.0,13959549
417535915,19432300.0,17512785
619379482,33060984.0,32798980
1332574136,20007550.0,20035967
2129899467,4846823.0,6866586
1709437305,39384480.0,41184778
1722218659,37034188.0,40258659
1946270616,44709040.0,44239639
1120931614,28172268.0,31342250
532286234,30640036.0,30440536
1132419329,39882720.0,40226762
632638065,7833246.0,10253841
213439290,17232080.0,13929131
1136356907,32129358.0,34976887
1943060459,3588458.0,5663925
1071353921,35832560.0,35568642
201613561,42042692.0,39473420
479326775,6582293.5,4207118
1204691003,32720816.0,37298304
1206090150,8019539.0,7657213
1702619561,38338540.0,39939077
310035446,37808588.0,41500158
2051910093,27642286.0,26074034
970295022,34436200.0,40523122
1055093477,37439872.0,42668581
865140960,12494008.0,12378202
1759043869,27013452.0,27199784
170876718,5910315.5,3200603
1102017109,32303288.0,35324935
1574845881,43384144.0,48356210
1987666182,35820772.0,37238494
819035017,22337760.0,26568620
1816660037,34721992.0,33754525
1458614920,4227974.0,6348984
320094880,2147795.75,2957815
433865661,23552424.0,20206788
598772021,20924128.0,22306072
896663620,21520580.0,24024877
1089375229,39708464.0,39499982
1899404884,28195488.0,31631674
389254541,31228136.0,27909350
1176796937,23921280.0,21393536
1918520817,43769648.0,43380671
1825588312,39878760.0,38688700
1079412715,14449578.0,16525947
811808879,5911593.0,6013001
1953501873,6486829.0,7595702
1371032972,17227868.0,17102353
610270417,28722538.0,28711938
1701666360,35561760.0,37476322
1826701813,20261492.0,19374538
921899048,24277196.0,30638718
2086978827,25612650.0,31313494
2079951456,17780236.0,17056676
919490181,6720611.5,14567066
865442778,15758552.0,15696694
592144195,25841896.0,23771681
1707941878,371047.0625,513040
1934168687,29599268.0,21094623
395308430,41860724.0,43536839
260105364,35174356.0,36017206
1051817564,37383376.0,35389962
1707721881,43608940.0,44682561
228030886,22438110.0,21649697
1897364457,20625790.0,22235500
1432725171,4503213.0,4606707
1002609771,42689044.0,44906449
1888143699,16194350.0,18148160
449023004,29083322.0,36665792
379631415,28503208.0,22058277
1283709970,41898408.0,40214519
690511200,12535294.0,16239735
346983698,35941564.0,31937526
498494070,11094847.0,11478251
2100035633,38480448.0,45228789
1188475928,11797782.0,13824466
1946515759,33581928.0,35714295
189860397,26734374.0,28531651
128323508,24418394.0,25144055
206389858,18127042.0,19097019
1352085264,2948261.75,3041637
2081448139,32400366.0,30798200
1298037063,19290000.0,15445880
809062731,11619008.0,9039531
952179958,3518974.75,3476949
1422136694,5716109.5,3465144
2134733467,29904072.0,33030495
1634106584,35606520.0,36717512
1795176550,21264444.0,20677112
458968879,24026382.0,27758624
1287615701,19443196.0,22371476
1402674973,30690604.0,33173375
634083504,37235096.0,45567256
1914321864,37526064.0,37032334
1904359892,14412407.0,16780460
1021479157,24357448.0,23319872
289401335,6226014.5,10057057
1880839579,25015086.0,25743001
517946260,3583565.0,3975965
884595880,2940060.75,3606427
1370207576,7387611.5,7554234
873340274,16035345.0,15695097
694853998,30967248.0,31206935
2068207140,26582666.0,26469720
192955606,32265596.0,31072429
1162441568,9839008.0,9504818
591342465,38838844.0,43069893
1307215143,37934452.0,40763190
914704761,5452382.0,4282611
536501947,31203856.0,43098610
1899738295,28603638.0,31368571
1324761660,6929889.5,6732691
1592618501,33153526.0,34021266
211419569,30096034.0,35662591
798681796,41167532.0,42496889
1038903770,15526105.0,12844995
2124458115,34172156.0,36668090
1051215459,38761248.0,39027962
713667596,27088136.0,27769677
1307328343,43478220.0,45421344
1738967219,25800990.0,22805350
349291703,15668440.0,14964357
1745355323,24379654.0,24181921
2065822600,20468252.0,27033520
2058785060,19588650.0,18705104
1519481245,18822116.0,16347266
325942881,39713856.0,35783999
1073019591,32761632.0,32035743
176524368,39038976.0,37094886
431034914,10093442.0,9536195
1478302828,43665748.0,44424042
1512687161,13890446.0,14285865
697929895,10602210.0,5383738
1981928952,28542330.0,28993038
829175298,29732272.0,26603831
1124990118,22886698.0,21310001
1859080601,3572560.75,2525893
1397337085,10591886.0,5270014
1596656076,17467182.0,18532567
1448402324,20084098.0,21542756
796943128,8266925.5,8213206
2081858668,28650774.0,34049161
28922321,29583014.0,32253208
2109045312,3954247.75,4337116
301803983,12424842.0,13656473
1469260621,3133592.0,1580085
1775977748,37922988.0,40463545
1883687008,29303994.0,29480676
747070761,1181089.75,1357697
1970380552,4889550.0,2413795
1799211709,34228800.0,40018074
629966482,10256236.0,10670472
2013387937,6900764.0,8159420
476804737,19028530.0,22881256
129320976,3057617.25,5940596
553439372,15271411.0,12494503
594908465,36111500.0,47775708
1972350442,32687654.0,32304331
814375798,25842072.0,27128726
621005356,19408480.0,26273131
267434407,26271756.0,24109771
900874409,25564522.0,25094501
1065259888,28334092.0,27899734
1779752448,2755386.25,1276396
1305694172,3159932.25,3567310
532904300,27126506.0,34189936
1940807669,4831013.0,5882683
1955432817,31747214.0,28076355
1275918064,36949784.0,32747157
1924752407,4727071.0,661683
1071049789,3958281.0,3488666
1779441152,15663221.0,17038346
729979472,13477325.0,11870576
1330823364,29557512.0,28588026
1830012984,40053932.0,40864977
1098698634,22951158.0,24508381
133763341,41482516.0,39982437
591305551,22635258.0,31269263
1825059086,36087276.0,39456823
427149670,7929737.0,957225
